DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.21-12.45.15, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.496935ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_335, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset, FlushAsyncLoading=0.016250ms, FlushStreamingFunc=0.002567ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=0.091087ms, TagPackageExports=0.258729ms, BeginCacheForCookedPlatformData=0.005133ms, SerializeImports=0.065859ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.008125ms, SerializeSummary=0.006843ms, SerializeNames=0.029933ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.056878ms, SortExportsNonSeekfree=0.041910ms, SortExportsSeekfreeConstructor=0.006415ms, SortExportsSeekfreeInner=2.386302ms, SortExportsSeekfree=0.003424ms, BuildDependencyMap=0.012830ms, SerializeImportMap=0.003848ms, SerializeExportMap=0.003848ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009835ms, SerializeExports=0.033785ms, SerializeBulkData=0.006843ms, AsyncWrite=0.048324ms, UnaccountedTime=0.136849ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_958, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_45DA31D24952A30D9D59C58355781501, StartTime=2015.09.21-12.45.27, HierarchicalDDC, DataSize=100780 bytes, Retrieved=true, Duration=0.572629ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset, AllOfLoadPackage_Duration=23.947291ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008553ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052601ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018392ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.583720ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_336, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset, FlushAsyncLoading=0.018816ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.149678ms, TagPackageExports=0.398144ms, BeginCacheForCookedPlatformData=0.006415ms, SerializeImports=0.100072ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.013683ms, SerializeSummary=0.011120ms, SerializeNames=0.047468ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.081256ms, SortExportsNonSeekfree=0.053883ms, SortExportsSeekfreeConstructor=0.011120ms, SortExportsSeekfreeInner=3.720582ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.032071ms, SerializeImportMap=0.006415ms, SerializeExportMap=0.005987ms, SerializeDependencyMap=0.002991ms, SerializeStringAssetReferenceMap=0.002995ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012830ms, SerializeExports=0.050034ms, SerializeBulkData=0.008982ms, AsyncWrite=0.069279ms, UnaccountedTime=0.192016ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_959, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_3A13E117419C5BE2FBFEC0BC0E80629E, StartTime=2015.09.21-12.45.27, HierarchicalDDC, DataSize=40083 bytes, Retrieved=true, Duration=0.343405ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_960, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_632D1B9A4FC93D9537554A9FD1692204, StartTime=2015.09.21-12.45.27, HierarchicalDDC, DataSize=41260 bytes, Retrieved=true, Duration=0.307910ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset, AllOfLoadPackage_Duration=232.571427ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011545ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.073556ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020526ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.817087ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_337, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset, FlushAsyncLoading=0.017107ms, FlushStreamingFunc=0.004701ms, BlockTillAllRequestsFinished=0.003852ms, ResetLoadersForSaveUnMarkAllObjects=0.153098ms, TagPackageExports=0.265572ms, BeginCacheForCookedPlatformData=0.005133ms, SerializeImports=0.067998ms, GatherLocalizableTextData=0.002563ms, MarkNames=0.007700ms, SerializeSummary=0.008125ms, SerializeNames=0.031646ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.056878ms, SortExportsNonSeekfree=0.039771ms, SortExportsSeekfreeConstructor=0.007272ms, SortExportsSeekfreeInner=2.386302ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.011120ms, SerializeImportMap=0.004705ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.033785ms, SerializeBulkData=0.006843ms, AsyncWrite=0.048324ms, UnaccountedTime=0.168070ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset, AllOfLoadPackage_Duration=11.103157ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.022236ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052601ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.033356ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.833039ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_338, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset, FlushAsyncLoading=0.020526ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.128295ms, TagPackageExports=1.303915ms, BeginCacheForCookedPlatformData=0.006415ms, SerializeImports=0.094082ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.011116ms, SerializeSummary=0.007272ms, SerializeNames=0.040628ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.082109ms, SortExportsNonSeekfree=0.124447ms, SortExportsSeekfreeConstructor=0.007696ms, SortExportsSeekfreeInner=2.167773ms, SortExportsSeekfree=0.003852ms, BuildDependencyMap=0.014111ms, SerializeImportMap=0.004705ms, SerializeExportMap=0.004277ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011548ms, SerializeExports=0.045758ms, SerializeBulkData=0.006843ms, AsyncWrite=0.049606ms, UnaccountedTime=0.139844ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Steam01_Cue.uasset, AllOfLoadPackage_Duration=0.050887ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004277ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049610ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011545ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.549389ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_339, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Steam01_Cue.uasset, FlushAsyncLoading=0.018816ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=0.117604ms, TagPackageExports=0.015825ms, BeginCacheForCookedPlatformData=0.002563ms, SerializeImports=0.021812ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003424ms, SerializeSummary=0.005987ms, SerializeNames=0.022236ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.008125ms, SortExportsNonSeekfree=0.004705ms, SortExportsSeekfreeConstructor=0.006415ms, SortExportsSeekfreeInner=0.133857ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.004701ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008982ms, SerializeExports=0.014111ms, SerializeBulkData=0.005987ms, AsyncWrite=0.044476ms, UnaccountedTime=0.177905ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Steam01.uasset, AllOfLoadPackage_Duration=0.050463ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002995ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045758ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009835ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.361646ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_340, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Steam01.uasset, FlushAsyncLoading=0.018816ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=0.083391ms, TagPackageExports=0.007268ms, BeginCacheForCookedPlatformData=0.002567ms, SerializeImports=0.011973ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003424ms, SerializeSummary=0.005558ms, SerializeNames=0.013687ms, SerializeGatherableTextData=0.001281ms, BuildExportMap=0.005558ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.006415ms, SortExportsSeekfreeInner=0.077832ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.003848ms, SerializeImportMap=0.001710ms, SerializeExportMap=0.001714ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001285ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008553ms, SerializeExports=0.028223ms, SerializeBulkData=0.006415ms, AsyncWrite=0.060298ms, UnaccountedTime=0.147112ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_961, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_832AA7D646A65116077516991F445FE9, StartTime=2015.09.21-12.45.27, HierarchicalDDC, DataSize=362423 bytes, Retrieved=true, Duration=2.139974ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Wind06.uasset, AllOfLoadPackage_Duration=3.572188ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000425ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002138ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051744ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009838ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.326580ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_341, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Wind06.uasset, FlushAsyncLoading=0.019245ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=0.091091ms, TagPackageExports=0.007696ms, BeginCacheForCookedPlatformData=0.002567ms, SerializeImports=0.012830ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003420ms, SerializeSummary=0.006415ms, SerializeNames=0.014111ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.006840ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.007696ms, SortExportsSeekfreeInner=0.085961ms, SortExportsSeekfree=0.002563ms, BuildDependencyMap=0.004705ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001281ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009838ms, SerializeExports=0.057306ms, SerializeBulkData=0.007696ms, AsyncWrite=0.094939ms, UnaccountedTime=0.115465ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_962, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_E75A4F2F4CCFF455DEA17FBBE7ACBDC4, StartTime=2015.09.21-12.45.27, HierarchicalDDC, DataSize=320348 bytes, Retrieved=true, Duration=1.874831ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Wind05.uasset, AllOfLoadPackage_Duration=2.929423ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002991ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053458ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010267ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.259010ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_342, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Wind05.uasset, FlushAsyncLoading=0.017960ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=0.091515ms, TagPackageExports=0.008125ms, BeginCacheForCookedPlatformData=0.002567ms, SerializeImports=0.013687ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003420ms, SerializeSummary=0.006415ms, SerializeNames=0.014540ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.006843ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.006840ms, SortExportsSeekfreeInner=0.083394ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.004701ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001714ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008978ms, SerializeExports=0.043195ms, SerializeBulkData=0.006843ms, AsyncWrite=0.089377ms, UnaccountedTime=0.114184ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_963, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_B61A001F430257DF762D2EB2E8AF2447, StartTime=2015.09.21-12.45.27, HierarchicalDDC, DataSize=1149101 bytes, Retrieved=true, Duration=10.536946ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Music_Cue.uasset, AllOfLoadPackage_Duration=14.508985ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000425ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004277ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053454ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011977ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.493365ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_343, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Music_Cue.uasset, FlushAsyncLoading=0.019673ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.003424ms, ResetLoadersForSaveUnMarkAllObjects=0.119742ms, TagPackageExports=0.012401ms, BeginCacheForCookedPlatformData=0.002995ms, SerializeImports=0.022236ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.003848ms, SerializeSummary=0.007696ms, SerializeNames=0.014968ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.008982ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.007268ms, SortExportsSeekfreeInner=0.154383ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.006415ms, SerializeImportMap=0.001710ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009406ms, SerializeExports=0.013258ms, SerializeBulkData=0.006415ms, AsyncWrite=0.047043ms, UnaccountedTime=0.174481ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Music01.uasset, AllOfLoadPackage_Duration=0.040200ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002991ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054315ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010692ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.325576ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_344, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Music01.uasset, FlushAsyncLoading=0.018388ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=0.087239ms, TagPackageExports=0.007700ms, BeginCacheForCookedPlatformData=0.002138ms, SerializeImports=0.013255ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.004705ms, SerializeSummary=0.007696ms, SerializeNames=0.016253ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.005987ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.006415ms, SortExportsSeekfreeInner=0.080399ms, SortExportsSeekfree=0.002563ms, BuildDependencyMap=0.003848ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.003424ms, SerializeDependencyMap=0.001285ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008553ms, SerializeExports=0.608549ms, SerializeBulkData=0.011977ms, AsyncWrite=0.440907ms, UnaccountedTime=0.157807ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_964, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_CD469D784CE5A724E7AC91BFEB714703, StartTime=2015.09.21-12.45.27, HierarchicalDDC, DataSize=361308 bytes, Retrieved=true, Duration=2.456441ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Birds01.uasset, AllOfLoadPackage_Duration=3.566626ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003848ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.075694ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010692ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.421090ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
SavePackageTransactionId3A2DB1CB41B238DBAE8DE28A2B3BFF4F_345, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Birds01.uasset, FlushAsyncLoading=0.018816ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=0.093229ms, TagPackageExports=0.010263ms, BeginCacheForCookedPlatformData=0.003420ms, SerializeImports=0.016253ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003848ms, SerializeSummary=0.007696ms, SerializeNames=0.015397ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.007696ms, SortExportsNonSeekfree=0.003424ms, SortExportsSeekfreeConstructor=0.007268ms, SortExportsSeekfreeInner=0.090662ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.004705ms, SerializeImportMap=0.002567ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009406ms, SerializeExports=0.053886ms, SerializeBulkData=0.007268ms, AsyncWrite=0.100072ms, UnaccountedTime=0.124019ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
