DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.21-13.20.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.975331ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1550, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1548, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.363784ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1551, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7E1077334B46C06F3E41629478FCADE__E1D6B22BA9432EA77F23E473FB886FAB9F3E226E, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=132541 bytes, Retrieved=true, Duration=3.497776ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1552, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1551, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.996005ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1553, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1551, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.874402ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1554, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_7E1077334B46C06F3__2E3A00BCB8DA25D9FD1B48A76DC7FC9FA3E3C25A, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=2005 bytes, Retrieved=true, Duration=2.113890ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1555, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1554, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.489663ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1556, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1554, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.292795ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1557, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CFACA73B4046A06A3560E1A23D4073B__C85F989EA6A53020FD9FD67295459187688BDA1B, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=521562 bytes, Retrieved=true, Duration=5.411949ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1558, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1557, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.954952ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1559, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1557, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.681382ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1560, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_CFACA73B4046A06A3__A588C27F0FEF35F565F9FB58C19E8875650AA382, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=2413 bytes, Retrieved=true, Duration=2.218235ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1561, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1560, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.498645ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1562, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1560, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.449317ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1563, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9166AFA3__61C96CF837C3C666CFAA878D51BB3DE65CBBE3FF, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=141305 bytes, Retrieved=true, Duration=2.045035ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1564, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9166AFA3__354BCB980F2BCCE83EB0E040BEFE4E43FAF65FD3, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=109527 bytes, Retrieved=true, Duration=1.564354ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1565, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE32B2B93__FFF52BD240BE198CB21CFFFFB93354093BB9E55D, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=517416 bytes, Retrieved=true, Duration=6.482363ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1566, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE32B2B93__D3A83EEC63C7FA8CA6F184E9240181B0CF12294C, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=412234 bytes, Retrieved=true, Duration=5.602684ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1567, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9620F334C714C94A3F4949D3BB2504__D2700F0E400E47458EA51E80216444ACB9EF3E38, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=500878 bytes, Retrieved=true, Duration=6.013233ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1568, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1567, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=1.050316ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1569, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1567, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=3.198419ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1570, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_E9620F334C714C94A__0DA6384251C1494E8DCDE5F38BDFCE5E52DF23F5, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=2437 bytes, Retrieved=true, Duration=2.212677ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1571, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1570, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.588451ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1572, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1570, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.362074ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1573, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_12256B1243FC9456BAF7C28B9C4E094__4C4A3E5CF170466BFDF4AD3002298AD399A4BBF3, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=24042 bytes, Retrieved=true, Duration=2.489369ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1574, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1573, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.929292ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1575, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1573, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.253881ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1576, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_12256B1243FC9456B__30CD68B2918197306DDE59A70E11BED7BB1114DE, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=1333 bytes, Retrieved=true, Duration=1.958650ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1577, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1576, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.401568ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1578, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1576, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.322303ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1579, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CCC52509412F6322BF777091B396F21__735268963C99E83FEB8D101C9FEE0EA1F6547D27, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=11070 bytes, Retrieved=true, Duration=2.766915ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1580, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1579, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.977185ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1581, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1579, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.521587ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1582, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_CCC52509412F6322B__321910965EF15FCC89C9AC99AF4A7474FF7C4F58, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=2269 bytes, Retrieved=true, Duration=1.958650ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1583, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1582, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.422094ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1584, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1582, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.313750ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1585, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B3E0AC054AD8147882C25BAAC601E76__C3B5C2BDACDF652E468445F37D8E4110DC273420, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=378138 bytes, Retrieved=true, Duration=3.740255ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1586, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1585, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.838626ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1587, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1585, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.653306ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1588, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B3E0AC054AD814788__A319DAE07DF2779A73E5CEB5CE91702D26CDEF7C, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=2653 bytes, Retrieved=true, Duration=1.994576ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1589, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1588, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.461437ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1590, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1588, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.288518ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1591, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2D5941B64AF1BC9499552EB32976D42__D3ED21DB1974F49CAB6803D407F7DD1E94888343, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=379530 bytes, Retrieved=true, Duration=8.250285ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1592, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1591, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.828791ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1593, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1591, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.367918ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1594, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_2D5941B64AF1BC949__5DC58EF520DCE1697C6689A37DB38A8A72D120F1, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=2797 bytes, Retrieved=true, Duration=2.054017ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1595, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1594, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.484530ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1596, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1594, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.327436ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1597, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E0D77CD542F77FF6CD82F1A9A8285A8__1ADE9169885C94F2EDBC77CFA5349B44CD59B910, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=385528 bytes, Retrieved=true, Duration=5.296908ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1598, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1597, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=1.162790ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1599, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1597, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.693787ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1600, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_E0D77CD542F77FF6C__49FA9AF59E464AE72CBD407879C593BE713B936D, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=2773 bytes, Retrieved=true, Duration=2.143826ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1601, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1600, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.451598ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1602, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1600, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.467276ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1603, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf54069727__B9D5279C57B0E1F223D631B7B9C81EC184225AD8, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=166562 bytes, Retrieved=true, Duration=2.230637ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1604, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf54069727__E5B48F6B9A01C76AC2636613AF646A1B26D86CCF, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=131143 bytes, Retrieved=true, Duration=1.843184ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1605, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_423465A34D5E1278AC33DFB78DCA989__2FAE2BB8AD6712B1CF8E163E0B984D7CF49E54ED, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=55814 bytes, Retrieved=true, Duration=2.849024ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1606, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1605, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.914749ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1607, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1605, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.529716ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1608, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_423465A34D5E1278A__C07399D4975F01682005F7B2C9E70225BFA7A368, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=1213 bytes, Retrieved=true, Duration=2.185736ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1609, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1608, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.464004ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1610, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1608, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.273122ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1611, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2637584D49D0D09BEB2D828EF504BB2__49FABEEAC365D8146B85E97B1130AF227D066D24, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=20798 bytes, Retrieved=true, Duration=2.900772ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1612, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1611, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=1.178611ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1613, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1611, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.411255ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1614, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_2637584D49D0D09BE__38AF142AF3399E2152C0964929BEB715FBFDC5AC, StartTime=2015.09.21-13.20.41, HierarchicalDDC, DataSize=1189 bytes, Retrieved=true, Duration=2.010398ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1615, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_1614, StartTime=2015.09.21-13.20.41, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.420813ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
